id,batchnum,condition,case,consistency
,77,nominal,1,1
5d482ea921c9be351f7636f9,77,individual,1,1
5ea85db47d50722703c4d40b,77,individual,1,0
5ea861c47d50722703c4dd0d,77,individual,1,1
5d482ea921c9be351f7636f9,77,ind in groups,0,1
5ea85db47d50722703c4d40b,77,ind in groups,0,1
5ea861c47d50722703c4dd0d,77,ind in groups,0,1
,78,group,0,1
,78,nominal,1,0
5d482ea521c9be351f7623ba,78,individual,1,0
5d482ea521c9be351f76251c,78,individual,1,1
5d482ea921c9be351f763718,78,individual,1,1
5ea0d3aa9dc0406f8988a14d,78,individual,1,1
5d482ea521c9be351f7623ba,78,ind in groups,0,1
5d482ea521c9be351f76251c,78,ind in groups,0,1
5d482ea621c9be351f76286d,78,ind in groups,0,1
5d482ea621c9be351f762a0f,78,ind in groups,0,1
5d482ea921c9be351f763718,78,ind in groups,0,1
5ea0d3aa9dc0406f8988a14d,78,ind in groups,0,1
5ea7a48c21028d2296a4dae0,78,ind in groups,0,1
,79,group,0,0
,79,nominal,1,1
5d482ea521c9be351f7624e8,79,individual,1,1
5d482ea621c9be351f762b19,79,individual,1,0
5ea85ae47d50722703c4cee5,79,individual,1,1
5ea85e047d50722703c4d435,79,individual,1,1
5d482ea521c9be351f7624e8,79,ind in groups,0,0
5d482ea621c9be351f7629fe,79,ind in groups,0,0
5d482ea721c9be351f763076,79,ind in groups,0,0
5d482eaa21c9be351f763dc0,79,ind in groups,0,1
5ea85ae47d50722703c4cee5,79,ind in groups,0,1
5ea85e047d50722703c4d435,79,ind in groups,0,0
,80,group,0,1
,80,nominal,1,0
5d482ea621c9be351f762797,80,individual,1,0
5d482ea821c9be351f763333,80,individual,1,0
5d482ea621c9be351f762797,80,ind in groups,0,1
5d482ea721c9be351f762cd5,80,ind in groups,0,0
5d482ea721c9be351f762d36,80,ind in groups,0,1
5d482ea821c9be351f763333,80,ind in groups,0,1
5ea85cce7d50722703c4d14e,80,ind in groups,0,1
,81,group,1,1
,81,nominal,0,1
5d482ea721c9be351f762c4c,81,individual,0,0
5d482eaa21c9be351f763c11,81,individual,0,0
5d482eab21c9be351f76403b,81,individual,0,1
5ea1c1c0de5d74641b6708c2,81,individual,0,0
5ea723c23ecdad55471ffbac,81,individual,0,1
5ea854c27d50722703c4cc0c,81,individual,0,1
5d482ea721c9be351f762c4c,81,ind in groups,1,1
5d482eaa21c9be351f763c11,81,ind in groups,1,1
5d482eab21c9be351f76403b,81,ind in groups,1,0
5ea1c1c0de5d74641b6708c2,81,ind in groups,1,1
5ea723c23ecdad55471ffbac,81,ind in groups,1,1
5ea854c27d50722703c4cc0c,81,ind in groups,1,0
,82,group,0,0
,82,nominal,1,0
5d482ea821c9be351f763107,82,individual,1,1
5ea761acfd339b022f9cebca,82,individual,1,1
5ea854c27d50722703c4cc0d,82,individual,1,1
5ea761acfd339b022f9cebca,82,ind in groups,0,0
5ea855b27d50722703c4cc50,82,ind in groups,0,0
,83,group,0,1
,83,nominal,1,0
5d482ea821c9be351f763420,83,individual,1,1
5d482eab21c9be351f763fcb,83,individual,1,1
5ea6fa96002f966295b2007d,83,individual,1,0
5ea72d543ecdad5547200d0e,83,individual,1,1
5ea734163ecdad5547202554,83,individual,1,0
5ea7a36021028d2296a4d669,83,individual,1,0
5d482ea821c9be351f763420,83,ind in groups,0,1
5d482eab21c9be351f763fcb,83,ind in groups,0,0
5ea6fa96002f966295b2007d,83,ind in groups,0,1
5ea72d543ecdad5547200d0e,83,ind in groups,0,1
5ea734163ecdad5547202554,83,ind in groups,0,1
5ea7a36021028d2296a4d669,83,ind in groups,0,1
,84,group,1,0
,84,nominal,0,1
5d482ea721c9be351f763016,84,individual,0,0
5d482eaa21c9be351f763987,84,individual,0,0
5ea7893e21028d2296a48cbe,84,individual,0,1
5ea872727d50722703c521d8,84,individual,0,0
5d482ea721c9be351f763016,84,ind in groups,1,0
5d482eaa21c9be351f763987,84,ind in groups,1,0
5ea7893e21028d2296a48cbe,84,ind in groups,1,1
5ea872727d50722703c521d8,84,ind in groups,1,0
5ea884567d50722703c53c2a,84,ind in groups,1,1
,85,group,1,1
,85,nominal,0,1
5d482ea721c9be351f762c0a,85,individual,0,0
5d482ea721c9be351f762e4f,85,individual,0,1
5d482eab21c9be351f763f30,85,individual,0,0
5d482ea521c9be351f762430,85,ind in groups,1,1
5d482ea721c9be351f762c0a,85,ind in groups,1,0
5d482ea721c9be351f762e4f,85,ind in groups,1,1
5d482eaa21c9be351f763b94,85,ind in groups,1,1
5d482eab21c9be351f763f30,85,ind in groups,1,1
,86,group,0,1
,86,nominal,1,1
5d482ea321c9be351f762150,86,individual,1,0
5d482ea421c9be351f7621f0,86,individual,1,1
5d482ea421c9be351f7622e3,86,individual,1,1
5d482ea621c9be351f762bba,86,individual,1,1
5d482ea321c9be351f762150,86,ind in groups,0,0
5d482ea421c9be351f7621f0,86,ind in groups,0,0
5d482ea421c9be351f7622e2,86,ind in groups,0,1
5d482ea421c9be351f7622e3,86,ind in groups,0,1
5d482ea621c9be351f762bba,86,ind in groups,0,1
,87,group,0,0
,87,nominal,1,0
5d482ea321c9be351f762055,87,individual,1,0
5d482ea321c9be351f7620a0,87,individual,1,1
5d482ea421c9be351f762297,87,individual,1,1
5d482ea321c9be351f762055,87,ind in groups,0,0
5d482ea321c9be351f7620a0,87,ind in groups,0,1
5d482ea421c9be351f762297,87,ind in groups,0,0
5d482eab21c9be351f763f08,87,ind in groups,0,0
,88,group,0,0
,88,nominal,1,0
5d482ea221c9be351f761f3c,88,individual,1,1
5d482ea321c9be351f761f92,88,individual,1,0
5d482ea321c9be351f7620b3,88,individual,1,1
5d482ea221c9be351f761f3c,88,ind in groups,0,0
5d482ea321c9be351f7620b3,88,ind in groups,0,0
,89,group,1,1
,89,nominal,0,1
5d482ea321c9be351f762063,89,individual,0,0
5d482ea321c9be351f7620dc,89,individual,0,1
5d482ea221c9be351f761f24,89,ind in groups,1,1
5d482ea321c9be351f762063,89,ind in groups,1,1
5d482ea321c9be351f7620dc,89,ind in groups,1,0
5ea8b7c87d50722703c5605d,89,ind in groups,1,0
,90,group,1,1
,90,nominal,0,1
5d482ea221c9be351f761f7d,90,individual,0,1
5d482ea221c9be351f761ec9,90,ind in groups,1,1
5d482ea221c9be351f761f7d,90,ind in groups,1,1
5d482ea321c9be351f76216f,90,ind in groups,1,1
,91,group,1,1
,91,nominal,0,1
5d482ea221c9be351f761e9a,91,individual,0,1
5d482ea321c9be351f761fd3,91,individual,0,1
5d482ea321c9be351f762128,91,individual,0,1
5d482ea221c9be351f761e9a,91,ind in groups,1,1
5d482ea321c9be351f761fd3,91,ind in groups,1,0
5d482ea321c9be351f762128,91,ind in groups,1,0
,92,group,1,1
,92,nominal,0,1
5d482ea421c9be351f7623b9,92,individual,0,0
5d482ea521c9be351f762488,92,individual,0,1
5d482ea521c9be351f7626dd,92,individual,0,0
5d482ea621c9be351f7629f3,92,individual,0,1
5d482ea821c9be351f7631bf,92,individual,0,0
5d482ea421c9be351f7623b9,92,ind in groups,1,1
5d482ea621c9be351f7629f3,92,ind in groups,1,0
5d482ea821c9be351f7631bf,92,ind in groups,1,0
,93,group,0,1
,93,nominal,1,0
5d482ea521c9be351f762444,93,individual,1,0
5d482ea621c9be351f762936,93,individual,1,0
5d482ea721c9be351f762f5e,93,individual,1,0
5d482ea521c9be351f762444,93,ind in groups,0,1
5d482ea521c9be351f7624a8,93,ind in groups,0,1
5d482ea621c9be351f762936,93,ind in groups,0,1
5d482ea721c9be351f762f5e,93,ind in groups,0,1
5d482ea721c9be351f763067,93,ind in groups,0,1
,94,group,1,0
,94,nominal,0,0
5ea0c63a9dc0406f89889495,94,individual,0,1
5ea9a7aaa68ffa2bcbe11875,94,individual,0,1
5ea9a7c8a68ffa2bcbe11876,94,individual,0,0
5ea0c63a9dc0406f89889495,94,ind in groups,1,1
5ea9a7aaa68ffa2bcbe11875,94,ind in groups,1,0
5ea9a7c8a68ffa2bcbe11876,94,ind in groups,1,1
,95,group,1,1
,95,nominal,0,0
5d482eaa21c9be351f763937,95,individual,0,1
5ea8c98e7d50722703c58e0e,95,individual,0,0
5d482ea821c9be351f763379,95,ind in groups,1,0
5d482eaa21c9be351f763937,95,ind in groups,1,1
5d482eab21c9be351f764140,95,ind in groups,1,1
5ea8c98e7d50722703c58e0e,95,ind in groups,1,1
5ea9a890a68ffa2bcbe1187c,95,ind in groups,1,1
,96,group,1,0
,96,nominal,0,1
5d482ea621c9be351f76286e,96,individual,0,0
5d482ea721c9be351f762e26,96,individual,0,1
5eab5e9cd5ea945196f999fa,96,individual,0,1
5eab7490d5ea945196f9cac7,96,individual,0,0
5d482ea621c9be351f76286e,96,ind in groups,1,1
5d482ea721c9be351f762e26,96,ind in groups,1,0
5eab5e9cd5ea945196f999fa,96,ind in groups,1,0
5eab7454d5ea945196f9c9ef,96,ind in groups,1,1
5eab7490d5ea945196f9cac7,96,ind in groups,1,0
,97,group,0,0
,97,nominal,1,1
5d482ea321c9be351f762027,97,individual,1,1
5eab6e5ad5ea945196f9b094,97,individual,1,0
5eab726ad5ea945196f9c0ed,97,individual,1,0
5d482ea321c9be351f762027,97,ind in groups,0,0
5d482ea821c9be351f7630ba,97,ind in groups,0,0
5eab6e5ad5ea945196f9b094,97,ind in groups,0,0
5eab726ad5ea945196f9c0ed,97,ind in groups,0,0
,98,group,0,0
,98,nominal,1,1
5d482ea321c9be351f76201f,98,individual,1,1
5d482ea621c9be351f762b0a,98,individual,1,0
5d482ea721c9be351f762eb1,98,individual,1,1
5d482ea921c9be351f763740,98,individual,1,1
5d482ea321c9be351f76201f,98,ind in groups,0,0
,99,group,0,1
,99,nominal,1,1
5d482ea121c9be351f761c52,99,individual,1,1
5d482ea221c9be351f761ebd,99,individual,1,0
5d0ceb322c04075bfb121198,99,ind in groups,0,0
5d482ea121c9be351f761c52,99,ind in groups,0,1
5d482ea221c9be351f761ebd,99,ind in groups,0,1
5d482ea721c9be351f762dd5,99,ind in groups,0,1
,100,group,0,1
,100,nominal,1,0
5d482ea121c9be351f761c46,100,individual,1,0
5d482ea121c9be351f761d74,100,individual,1,1
5d482ea121c9be351f761d83,100,individual,1,0
5d482ea121c9be351f761d40,100,individual,1,0
5d482ea521c9be351f7624c5,100,individual,1,1
5d482ea121c9be351f761c46,100,ind in groups,0,1
,101,group,0,1
,101,nominal,1,0
5d482ea621c9be351f762b52,101,individual,1,1
5d482ea621c9be351f762b74,101,individual,1,1
5d482eab21c9be351f764109,101,individual,1,0
5d482ea621c9be351f762b52,101,ind in groups,0,1
5d482ea621c9be351f762b74,101,ind in groups,0,1
5d482ea821c9be351f763561,101,ind in groups,0,0
5d482eab21c9be351f764109,101,ind in groups,0,1
,102,group,1,1
,102,nominal,0,0
5d482ea521c9be351f7626b8,102,individual,0,1
5ea9d2fca68ffa2bcbe13a4e,102,individual,0,1
5d482ea621c9be351f762940,102,ind in groups,1,1
5d482ea721c9be351f763043,102,ind in groups,1,1
5d482ea921c9be351f7636b2,102,ind in groups,1,1
5ea9d2fca68ffa2bcbe13a4e,102,ind in groups,1,1
,103,group,0,1
,103,nominal,1,1
5ea885dc7d50722703c53e04,103,individual,1,1
5eab5f96d5ea945196f99a08,103,individual,1,0
5d482ea521c9be351f7625f2,103,ind in groups,0,1
5d482ea721c9be351f762cc9,103,ind in groups,0,1
5d482ea821c9be351f763391,103,ind in groups,0,1
5ea885dc7d50722703c53e04,103,ind in groups,0,0
5eab5f96d5ea945196f99a08,103,ind in groups,0,1
,104,group,1,0
,104,nominal,0,0
5d0cec862c04075bfb1211a7,104,individual,0,1
5d482ea121c9be351f761c31,104,individual,0,0
5d0cec862c04075bfb1211a7,104,ind in groups,1,1
5d482ea121c9be351f761c31,104,ind in groups,1,1
5d482ea421c9be351f76221a,104,ind in groups,1,1
5eab48dad5ea945196f9688a,104,ind in groups,1,0
,105,group,0,1
,105,nominal,1,1
5d40909011e92e314fcdae58,105,individual,1,1
5d482ea121c9be351f761bee,105,individual,1,0
5d482ea121c9be351f761bf0,105,individual,1,1
5d482ea421c9be351f762202,105,individual,1,0
5d482ea721c9be351f762c35,105,individual,1,1
5d40909011e92e314fcdae58,105,ind in groups,0,1
5d482ea121c9be351f761bee,105,ind in groups,0,1
5d482ea121c9be351f761bf0,105,ind in groups,0,1
5d482ea421c9be351f762202,105,ind in groups,0,1
5d482ea721c9be351f762c35,105,ind in groups,0,1
,106,group,0,0
,106,nominal,1,1
5d43364cce0995585f1a5cbd,106,individual,1,1
5d482ea421c9be351f762296,106,individual,1,1
5eaa6370d5ea945196f95250,106,individual,1,0
,107,group,0,0
,107,nominal,1,0
5d482ea321c9be351f76213d,107,individual,1,0
5d482ea421c9be351f7621a1,107,individual,1,0
5d482ea521c9be351f7624ec,107,individual,1,1
5d482ea321c9be351f76213d,107,ind in groups,0,1
5d482ea421c9be351f7621a1,107,ind in groups,0,1
5d482ea421c9be351f76227f,107,ind in groups,0,0
5d482ea521c9be351f7624ec,107,ind in groups,0,0
5d482ea621c9be351f76278a,107,ind in groups,0,1
,108,group,0,1
,108,nominal,1,1
5d482ea221c9be351f761de7,108,individual,1,1
5d482ea221c9be351f761e09,108,individual,1,1
5d482ea221c9be351f761f32,108,individual,1,0
5d482ea421c9be351f7622df,108,individual,1,1
5d482ea221c9be351f761de7,108,ind in groups,0,1
5d482ea221c9be351f761e09,108,ind in groups,0,1
5d482ea221c9be351f761f32,108,ind in groups,0,1
5d482ea421c9be351f7622df,108,ind in groups,0,0
5d482ea621c9be351f7629de,108,ind in groups,0,1
,109,group,1,1
,109,nominal,0,0
5d482ea121c9be351f761c6c,109,individual,0,1
5d482ea221c9be351f761ea0,109,individual,0,0
5d482ea121c9be351f761c6c,109,ind in groups,1,1
5d482ea221c9be351f761ea0,109,ind in groups,1,1
5d482ea321c9be351f76212b,109,ind in groups,1,0
,110,group,0,0
,110,nominal,1,1
5d482ea221c9be351f761e64,110,individual,1,1
5d482ea921c9be351f7636a3,110,individual,1,1
5d482ea221c9be351f761e64,110,ind in groups,0,0
5d482ea921c9be351f7636a3,110,ind in groups,0,0
5eac671ad5ea945196fa0d03,110,ind in groups,0,0
,111,group,0,0
,111,nominal,1,0
5eac6756d5ea945196fa0d30,111,individual,1,0
5eac67a6d5ea945196fa0d67,111,individual,1,0
5eac6c10d5ea945196fa169d,111,individual,1,0
5d1a795a2d54e95acef0ea74,111,ind in groups,0,0
5eac6c10d5ea945196fa169d,111,ind in groups,0,0
,112,group,0,1
,112,nominal,1,0
5d482eaa21c9be351f763d1b,112,individual,1,0
5d482eab21c9be351f763fda,112,individual,1,0
5d482eab21c9be351f764120,112,individual,1,1
5eac58b0d5ea945196fa0707,112,individual,1,0
5eac6f58d5ea945196fa21c6,112,individual,1,1
5eac6f76d5ea945196fa21d7,112,individual,1,0
5d482eab21c9be351f763fda,112,ind in groups,0,0
5d482eab21c9be351f764120,112,ind in groups,0,0
5eac58b0d5ea945196fa0707,112,ind in groups,0,1
5eac6f58d5ea945196fa21c6,112,ind in groups,0,1
5eac6f76d5ea945196fa21d7,112,ind in groups,0,1
,113,group,1,1
,113,nominal,0,0
5d482ea621c9be351f7629ca,113,individual,0,1
5d482ea621c9be351f762b0e,113,individual,0,1
5d482eab21c9be351f763e5e,113,individual,0,0
5ea733583ecdad55472022d2,113,individual,0,0
5eac59bed5ea945196fa0710,113,individual,0,1
5d482ea621c9be351f762b0e,113,ind in groups,1,1
5d482eab21c9be351f763e5e,113,ind in groups,1,1
5eab7fb2d5ea945196f9ec55,113,ind in groups,1,1
5eac59bed5ea945196fa0710,113,ind in groups,1,1
5eac5dced5ea945196fa0742,113,ind in groups,1,1
,114,group,0,1
,114,nominal,1,1
5eaa5c04d5ea945196f9522f,114,individual,1,0
5eacae50d5ea945196fa6603,114,individual,1,1
5eacbd5ad5ea945196fa7424,114,individual,1,1
5eaa5c04d5ea945196f9522f,114,ind in groups,0,0
5eacae50d5ea945196fa6603,114,ind in groups,0,0
5eacbd5ad5ea945196fa7424,114,ind in groups,0,1
,115,group,1,1
,115,nominal,0,0
5eac6a08d5ea945196fa1225,115,individual,0,1
5eacaf5ed5ea945196fa6656,115,individual,0,1
5d482ea121c9be351f761bfa,115,ind in groups,1,1
5eac6a08d5ea945196fa1225,115,ind in groups,1,1
5eacaaa4d5ea945196fa63f3,115,ind in groups,1,1
5eacaf5ed5ea945196fa6656,115,ind in groups,1,1
,116,group,1,1
,116,nominal,0,1
5eaca02cd5ea945196fa6060,116,individual,0,1
5eacaa9ad5ea945196fa63ef,116,individual,0,1
5eaca02cd5ea945196fa6060,116,ind in groups,1,1
5eacaa9ad5ea945196fa63ef,116,ind in groups,1,0
,117,group,0,0
,117,nominal,1,0
5d482ea521c9be351f7624ab,117,individual,1,0
5eac6d78d5ea945196fa1b2a,117,individual,1,0
5d482ea521c9be351f7624ab,117,ind in groups,0,1
5eac6a76d5ea945196fa12a6,117,ind in groups,0,0
,118,group,1,1
,118,nominal,0,1
5d482ea221c9be351f761dd3,118,individual,0,1
5d482ea421c9be351f76230b,118,individual,0,0
5d482ea621c9be351f762856,118,individual,0,1
5d482ea421c9be351f76230b,118,ind in groups,1,1
5d482ea621c9be351f762856,118,ind in groups,1,1
,119,group,0,1
,119,nominal,1,1
5d482ea221c9be351f761e77,119,individual,1,1
5d482ea721c9be351f762ede,119,individual,1,1
5ead904ad5ea945196fa9750,119,individual,1,1
5d482ea221c9be351f761e77,119,ind in groups,0,0
5d482ea721c9be351f762ede,119,ind in groups,0,1
5d482eab21c9be351f763ddf,119,ind in groups,0,1
5eacc390d5ea945196fa7bed,119,ind in groups,0,1
5ead904ad5ea945196fa9750,119,ind in groups,0,1
,120,group,1,1
,120,nominal,0,0
5d482ea521c9be351f7625b2,120,individual,0,1
5ead905ed5ea945196fa9751,120,individual,0,0
5d482ea521c9be351f7625b2,120,ind in groups,1,1
5ead905ed5ea945196fa9751,120,ind in groups,1,1
,121,group,0,1
,121,nominal,1,0
5d482ea121c9be351f761c53,121,individual,1,1
5d482ea521c9be351f7623cd,121,individual,1,1
5eadd582d5ea945196fab7fc,121,individual,1,1
5d482ea121c9be351f761c53,121,ind in groups,0,1
5d482ea521c9be351f7623cd,121,ind in groups,0,1
5eadc90cd5ea945196fab1b7,121,ind in groups,0,0
5eadd00ad5ea945196fab489,121,ind in groups,0,1
5eadd582d5ea945196fab7fc,121,ind in groups,0,1
,122,group,1,1
,122,nominal,0,1
5d482ea621c9be351f762a4c,122,individual,0,1
5d482ea921c9be351f763591,122,individual,0,1
5d482eab21c9be351f7641d2,122,individual,0,1
5eac7804d5ea945196fa417a,122,individual,0,1
5ead9428d5ea945196fa97c1,122,individual,0,0
5d482ea221c9be351f761dbc,122,ind in groups,1,0
5d482ea321c9be351f762181,122,ind in groups,1,1
5d482ea621c9be351f762a4c,122,ind in groups,1,1
5d482ea721c9be351f762fff,122,ind in groups,1,1
5d482ea821c9be351f763340,122,ind in groups,1,1
5d482ea921c9be351f763591,122,ind in groups,1,0
5d482eab21c9be351f7641d2,122,ind in groups,1,1
5ead9428d5ea945196fa97c1,122,ind in groups,1,1
,123,group,0,1
,123,nominal,1,0
5d482ea421c9be351f7622ab,123,individual,1,1
5eadbdf4d5ea945196faafa2,123,individual,1,1
5eadbe76d5ea945196faafa8,123,individual,1,1
5eadf59ed5ea945196fac6b1,123,individual,1,1
5eadf620d5ea945196fac6b5,123,individual,1,0
5d482ea421c9be351f7622ab,123,ind in groups,0,1
5d482ea421c9be351f762335,123,ind in groups,0,1
5eadbdf4d5ea945196faafa2,123,ind in groups,0,0
5eadbe76d5ea945196faafa8,123,ind in groups,0,0
5eade6c6d5ea945196fac47d,123,ind in groups,0,1
5eadf59ed5ea945196fac6b1,123,ind in groups,0,1
5eadf620d5ea945196fac6b5,123,ind in groups,0,0
,124,group,1,0
,124,nominal,0,0
5eab40f6d5ea945196f9629b,124,individual,0,0
5ead8f82d5ea945196fa9747,124,individual,0,1
5eadc8b2d5ea945196fab1af,124,individual,0,1
5eab40f6d5ea945196f9629b,124,ind in groups,1,0
5eae1466d5ea945196fad7a2,124,ind in groups,1,1
,125,group,1,1
,125,nominal,0,1
5ee122b6896280243c134057,125,individual,0,1
5f1322522ce49169326082c9,125,individual,0,0
5f1322982ce49169326082d4,125,individual,0,1
5f1322b62ce49169326082d8,125,individual,0,0
5f1322ca2ce49169326082d9,125,individual,0,1
5f1323102ce49169326082e3,125,individual,0,0
5f13236a2ce49169326082ef,125,individual,0,1
5f13237e2ce49169326082f7,125,individual,0,1
5f1322522ce49169326082c9,125,ind in groups,1,1
5f1322982ce49169326082d4,125,ind in groups,1,1
5f1323102ce49169326082e3,125,ind in groups,1,1
5f13236a2ce49169326082ef,125,ind in groups,1,1
5f13237e2ce49169326082f7,125,ind in groups,1,1
5f1323b02ce4916932608302,125,ind in groups,1,1
,126,group,1,0
,126,nominal,0,0
5f1323422ce49169326082e9,126,individual,0,0
5f18be8846a7f03dda99caca,126,individual,0,1
5d482ea821c9be351f763252,126,ind in groups,1,1
5f1323422ce49169326082e9,126,ind in groups,1,1
5f18be8846a7f03dda99caca,126,ind in groups,1,0
5f18c10846a7f03dda99cf42,126,ind in groups,1,0
5f18c72a46a7f03dda99dd17,126,ind in groups,1,1
5f18c93c46a7f03dda99e34f,126,ind in groups,1,0
,127,group,1,1
,127,nominal,0,0
5d482eaa21c9be351f763b92,127,individual,0,1
5e9f3c169dc0406f89877a12,127,individual,0,1
5f18c1e446a7f03dda99d07c,127,individual,0,0
5d482eaa21c9be351f763b92,127,ind in groups,1,1
5e9f3c169dc0406f89877a12,127,ind in groups,1,1
5f18bece46a7f03dda99cad8,127,ind in groups,1,0
,128,group,1,0
,128,nominal,0,0
5d482ea821c9be351f763428,128,individual,0,0
5d482ea921c9be351f7635df,128,individual,0,0
5f18bbe046a7f03dda99c932,128,individual,0,0
5d482ea821c9be351f763428,128,ind in groups,1,0
5d482ea821c9be351f7634ee,128,ind in groups,1,0
5d482ea921c9be351f7635df,128,ind in groups,1,0
5f18ba6446a7f03dda99c923,128,ind in groups,1,0
5f18bbe046a7f03dda99c932,128,ind in groups,1,0
,129,group,0,1
,129,nominal,1,1
5d482eab21c9be351f763e0c,129,individual,1,0
5f18b86646a7f03dda99c8ba,129,individual,1,1
5f18ba4646a7f03dda99c8d4,129,individual,1,1
5f18bc0846a7f03dda99c935,129,individual,1,1
5f18bce446a7f03dda99c96a,129,individual,1,1
5f18be3846a7f03dda99ca57,129,individual,1,0
5ee16ad2896280243c13835a,129,ind in groups,0,1
5f18bce446a7f03dda99c96a,129,ind in groups,0,1
,130,group,1,1
,130,nominal,0,1
5d482eaa21c9be351f763934,130,individual,0,1
5d482eab21c9be351f763ed6,130,individual,0,1
5f18ba6446a7f03dda99c925,130,individual,0,0
5f18bbea46a7f03dda99c933,130,individual,0,1
5f18bc3a46a7f03dda99c94b,130,individual,0,0
5f18bc7646a7f03dda99c960,130,individual,0,1
5ee16cf8896280243c138460,130,ind in groups,1,1
5f18ba6446a7f03dda99c925,130,ind in groups,1,1
5f18bbea46a7f03dda99c933,130,ind in groups,1,1
5f18bc7646a7f03dda99c960,130,ind in groups,1,1
,131,group,0,1
,131,nominal,1,0
5d482eaa21c9be351f763900,131,individual,1,1
5d482eaa21c9be351f763a7a,131,individual,1,0
5d482eab21c9be351f764033,131,individual,1,1
5f1323102ce49169326082e2,131,individual,1,1
5d482eab21c9be351f764033,131,ind in groups,0,1
,132,group,0,0
,132,nominal,1,0
5d482eaa21c9be351f763dab,132,individual,1,1
5ee14958896280243c135bcb,132,individual,1,1
5f18b78a46a7f03dda99c86c,132,individual,1,1
5d482eab21c9be351f763f17,132,ind in groups,0,0
5ee14958896280243c135bcb,132,ind in groups,0,0
5f18b78a46a7f03dda99c86c,132,ind in groups,0,0
,133,group,1,1
,133,nominal,0,0
5d482eab21c9be351f763f96,133,ind in groups,1,0
5f197dbe46a7f03dda9a0be0,133,ind in groups,1,1
5f19803e46a7f03dda9a0c0a,133,ind in groups,1,1
5f19811046a7f03dda9a0c13,133,ind in groups,1,1
,134,group,1,1
,134,nominal,0,1
5ea8745c7d50722703c528b9,134,individual,0,1
5f13239c2ce49169326082fd,134,individual,0,1
5ea8745c7d50722703c528b9,134,ind in groups,1,1
5f13239c2ce49169326082fd,134,ind in groups,1,1
5f18c35646a7f03dda99d40d,134,ind in groups,1,0
5f18cc4846a7f03dda99ed0a,134,ind in groups,1,1
,135,group,1,1
,135,nominal,0,0
5e7e4efc31f4e454e196c986,135,individual,0,1
5f19804846a7f03dda9a0c0c,135,individual,0,1
5e7e4efc31f4e454e196c986,135,ind in groups,1,1
5f19804846a7f03dda9a0c0c,135,ind in groups,1,1
5f19814c46a7f03dda9a0c18,135,ind in groups,1,1
,136,group,0,0
,136,nominal,1,1
5d482ea821c9be351f7632c5,136,individual,1,1
5d482ea821c9be351f7632c5,136,ind in groups,0,0
,137,group,0,0
,137,nominal,1,0
5d482ea721c9be351f762d3e,137,individual,1,1
5f19a71c46a7f03dda9a257c,137,individual,1,0
5f19ad2a46a7f03dda9a29f5,137,individual,1,0
5f19af0046a7f03dda9a2ca5,137,individual,1,1
5d482ea721c9be351f762d3e,137,ind in groups,0,0
5f19a71c46a7f03dda9a257c,137,ind in groups,0,1
5f19af0046a7f03dda9a2ca5,137,ind in groups,0,0
,138,group,1,1
,138,nominal,0,1
5f1986ec46a7f03dda9a0f75,138,individual,0,1
5f19a7b246a7f03dda9a2595,138,individual,0,1
5d482ea821c9be351f7632a5,138,ind in groups,1,1
5f18bcf846a7f03dda99c96e,138,ind in groups,1,1
5f1986ec46a7f03dda9a0f75,138,ind in groups,1,1
5f19a7b246a7f03dda9a2595,138,ind in groups,1,1
,139,group,1,0
,139,nominal,0,0
5f19a7bc46a7f03dda9a2596,139,individual,0,0
5f19a80246a7f03dda9a25e9,139,individual,0,0
5f19a83446a7f03dda9a25ee,139,individual,0,0
5f19a8ac46a7f03dda9a26c5,139,individual,0,1
5f19a8ac46a7f03dda9a26c6,139,individual,0,1
5f19a7bc46a7f03dda9a2596,139,ind in groups,1,1
5f19a83446a7f03dda9a25ee,139,ind in groups,1,1
5f19a8ac46a7f03dda9a26c6,139,ind in groups,1,1
,140,group,0,0
,140,nominal,1,1
5f19843046a7f03dda9a0d50,140,individual,1,1
5f19843046a7f03dda9a0d50,140,ind in groups,0,0
,141,group,1,0
,141,nominal,0,0
5eaf2e6ed5ea945196fadf80,141,individual,0,0
5ebca97278f5b8169eccbc44,141,individual,0,1
5f18b81646a7f03dda99c875,141,individual,0,0
5f18c9a046a7f03dda99e50c,141,individual,0,0
5f18b81646a7f03dda99c875,141,ind in groups,1,0
5f18c9a046a7f03dda99e50c,141,ind in groups,1,1
,142,group,1,1
,142,nominal,0,0
5d482ea721c9be351f762c9f,142,individual,0,0
5eaca6e4d5ea945196fa62b0,142,individual,0,1
5f18c48246a7f03dda99d597,142,individual,0,1
5f1a1c4246a7f03dda9a657f,142,individual,0,0
5f18c48246a7f03dda99d597,142,ind in groups,1,1
5f1a1c4246a7f03dda9a657f,142,ind in groups,1,1
,143,group,0,0
,143,nominal,1,1
5d482ea621c9be351f7628b6,143,individual,1,1
5d482eaa21c9be351f763aa3,143,individual,1,1
5f1a1bca46a7f03dda9a6561,143,individual,1,1
5f1a1fa846a7f03dda9a68c5,143,individual,1,1
5d482eaa21c9be351f763aa3,143,ind in groups,0,0
5ee12306896280243c13405e,143,ind in groups,0,0
,144,group,1,1
,144,nominal,0,1
5d482ea621c9be351f762ba6,144,individual,0,0
5f1a1d5046a7f03dda9a66d5,144,individual,0,1
5d482ea621c9be351f762ba6,144,ind in groups,1,1
