"","id","batchnum","condition","case","consistency","Segment"
"3376","5d482ea421c9be351f7621db",60,"individual",0,1,"During"
"3377","5d482ea421c9be351f762215",60,"individual",0,1,"During"
"3378","5d482ea421c9be351f7622cd",60,"individual",0,1,"During"
"3379","5d482ea621c9be351f76287d",60,"individual",0,1,"During"
"3380","5ea76260fd339b022f9cebd6",60,"individual",0,0,"During"
"3381","5ea790d221028d2296a49375",60,"individual",0,1,"During"
"3382","5d482ea421c9be351f7621db",60,"ind in groups",1,1,"During"
"3383","5d482ea421c9be351f762215",60,"ind in groups",1,0,"During"
"3384","5d482eab21c9be351f763ec5",60,"ind in groups",1,1,"During"
"3385","5ea76260fd339b022f9cebd6",60,"ind in groups",1,1,"During"
"3386","5ea790d221028d2296a49375",60,"ind in groups",1,1,"During"
"3387","",61,"group",0,1,"During"
"3388","",61,"nominal",1,1,"During"
"3389","5d482ea321c9be351f76216e",61,"individual",1,0,"During"
"3390","5d482ea321c9be351f762191",61,"individual",1,0,"During"
"3391","5d482ea421c9be351f76232f",61,"individual",1,1,"During"
"3392","5d482ea821c9be351f76344f",61,"individual",1,1,"During"
"3393","5ea6330e7c882f6974ff30f2",61,"individual",1,0,"During"
"3394","5d482ea321c9be351f76216e",61,"ind in groups",0,1,"During"
"3395","5d482ea321c9be351f762191",61,"ind in groups",0,0,"During"
"3396","5ea6330e7c882f6974ff30f2",61,"ind in groups",0,1,"During"
"3397","",62,"group",1,1,"During"
"3398","",62,"nominal",0,1,"During"
"3399","5d482ea521c9be351f76263c",62,"individual",0,1,"During"
"3400","5d482ea521c9be351f76272d",62,"individual",0,1,"During"
"3401","5d482ea721c9be351f76300d",62,"individual",0,1,"During"
"3402","5d482ea821c9be351f763507",62,"individual",0,0,"During"
"3403","5ea6382c7c882f6974ff31e4",62,"individual",0,1,"During"
"3404","5d482ea521c9be351f76272d",62,"ind in groups",1,1,"During"
"3405","5d482ea721c9be351f76300d",62,"ind in groups",1,1,"During"
"3406","5d482ea821c9be351f763507",62,"ind in groups",1,1,"During"
"3407","5ea6382c7c882f6974ff31e4",62,"ind in groups",1,1,"During"
"3408","",63,"group",0,1,"During"
"3409","",63,"nominal",1,0,"During"
"3410","5d482ea421c9be351f762324",63,"individual",1,1,"During"
"3411","5d482ea421c9be351f76238f",63,"individual",1,0,"During"
"3412","5d482ea521c9be351f76242c",63,"individual",1,1,"During"
"3413","5d482ea521c9be351f76242d",63,"individual",1,1,"During"
"3414","5d482ea621c9be351f762bac",63,"individual",1,1,"During"
"3415","5d482ea721c9be351f762d8e",63,"individual",1,1,"During"
"3416","5ea78bbe21028d2296a48d8c",63,"individual",1,1,"During"
"3417","5d482ea421c9be351f762324",63,"ind in groups",0,1,"During"
"3418","5d482ea421c9be351f76238f",63,"ind in groups",0,0,"During"
"3419","5d482ea521c9be351f76242c",63,"ind in groups",0,1,"During"
"3420","5d482ea521c9be351f76242d",63,"ind in groups",0,1,"During"
"3421","5d482ea621c9be351f762bac",63,"ind in groups",0,1,"During"
"3422","5d482ea721c9be351f762d8e",63,"ind in groups",0,0,"During"
"3423","5ea78bbe21028d2296a48d8c",63,"ind in groups",0,1,"During"
"3424","",64,"group",0,1,"During"
"3425","",64,"nominal",1,0,"During"
"3426","5d482ea521c9be351f762725",64,"individual",1,1,"During"
"3427","5d482ea621c9be351f76290a",64,"individual",1,1,"During"
"3428","5d482ea721c9be351f76300a",64,"individual",1,0,"During"
"3429","5d482ea821c9be351f763292",64,"individual",1,1,"During"
"3430","5d482ea621c9be351f76290a",64,"ind in groups",0,1,"During"
"3431","5d482ea721c9be351f76300a",64,"ind in groups",0,0,"During"
"3432","5d482ea821c9be351f763292",64,"ind in groups",0,0,"During"
"3433","",65,"group",1,0,"During"
"3434","",65,"nominal",0,0,"During"
"3435","5d482ea621c9be351f76278b",65,"individual",0,0,"During"
"3436","5d482ea621c9be351f762b47",65,"individual",0,1,"During"
"3437","5ea731503ecdad5547201baf",65,"individual",0,0,"During"
"3438","5ea733123ecdad55472021a0",65,"individual",0,0,"During"
"3439","5d482ea621c9be351f76278b",65,"ind in groups",1,1,"During"
"3440","5d482ea621c9be351f762852",65,"ind in groups",1,0,"During"
"3441","5d482ea621c9be351f762b47",65,"ind in groups",1,1,"During"
"3442","5ea731503ecdad5547201baf",65,"ind in groups",1,0,"During"
"3443","",66,"group",1,1,"During"
"3444","",66,"nominal",0,0,"During"
"3445","5d482ea721c9be351f762f97",66,"individual",0,1,"During"
"3446","5d482ea821c9be351f7630b3",66,"individual",0,1,"During"
"3447","5d482ea821c9be351f7631bd",66,"individual",0,0,"During"
"3448","5d482ea821c9be351f7634a7",66,"individual",0,1,"During"
"3449","5d482ea921c9be351f76366e",66,"individual",0,0,"During"
"3450","5d482ea721c9be351f762f97",66,"ind in groups",1,0,"During"
"3451","5d482ea821c9be351f7630b3",66,"ind in groups",1,1,"During"
"3452","5d482ea821c9be351f763229",66,"ind in groups",1,1,"During"
"3453","5d482ea821c9be351f7631bd",66,"ind in groups",1,0,"During"
"3454","5d482ea821c9be351f7634a7",66,"ind in groups",1,1,"During"
"3455","",67,"group",0,0,"During"
"3456","",67,"nominal",1,1,"During"
"3457","5d482ea821c9be351f7633c1",67,"individual",1,1,"During"
"3458","5d482eab21c9be351f763eff",67,"individual",1,1,"During"
"3459","5ea73b643ecdad5547203840",67,"individual",1,1,"During"
"3460","5ea75dc4fd339b022f9ceb9c",67,"individual",1,1,"During"
"3461","5ea788e421028d2296a48cb8",67,"individual",1,1,"During"
"3462","5d482ea821c9be351f7633c1",67,"ind in groups",0,0,"During"
"3463","5d482eab21c9be351f763eff",67,"ind in groups",0,1,"During"
"3464","5ea19fe2de5d74641b66c67a",67,"ind in groups",0,0,"During"
"3465","5ea73b643ecdad5547203840",67,"ind in groups",0,0,"During"
"3466","5ea75dc4fd339b022f9ceb9c",67,"ind in groups",0,1,"During"
"3467","5ea788e421028d2296a48cb8",67,"ind in groups",0,0,"During"
"3468","",68,"group",1,1,"During"
"3469","",68,"nominal",0,1,"During"
"3470","5d482ea821c9be351f7634eb",68,"individual",0,1,"During"
"3471","5d482ea921c9be351f763891",68,"individual",0,0,"During"
"3472","5d482eaa21c9be351f763bfe",68,"individual",0,1,"During"
"3473","5d482eaa21c9be351f763c80",68,"individual",0,1,"During"
"3474","5ea6fbae002f966295b200da",68,"individual",0,1,"During"
"3475","5ea736e63ecdad5547202f44",68,"individual",0,0,"During"
"3476","5d482ea821c9be351f7634eb",68,"ind in groups",1,1,"During"
"3477","5d482ea921c9be351f763891",68,"ind in groups",1,0,"During"
"3478","5d482eaa21c9be351f763bfe",68,"ind in groups",1,1,"During"
"3479","5ea736e63ecdad5547202f44",68,"ind in groups",1,1,"During"
"3480","",69,"group",1,0,"During"
"3481","",69,"nominal",0,0,"During"
"3482","5d482ea521c9be351f7625ef",69,"individual",0,1,"During"
"3483","5ea63e087c882f6974ff3233",69,"individual",0,0,"During"
"3484","5ea6fc76002f966295b2010a",69,"individual",0,0,"During"
"3485","5ea73a743ecdad554720364b",69,"individual",0,0,"During"
"3486","5ea75d88fd339b022f9ceb96",69,"individual",0,1,"During"
"3487","5d482ea521c9be351f7625ef",69,"ind in groups",1,0,"During"
"3488","5d482eab21c9be351f764173",69,"ind in groups",1,0,"During"
"3489","5ea63e087c882f6974ff3233",69,"ind in groups",1,0,"During"
"3490","5ea6fc76002f966295b2010a",69,"ind in groups",1,0,"During"
"3491","5ea73a743ecdad554720364b",69,"ind in groups",1,0,"During"
"3492","5ea75d88fd339b022f9ceb96",69,"ind in groups",1,0,"During"
"3493","",70,"group",0,1,"During"
"3494","",70,"nominal",1,1,"During"
"3495","5d482ea821c9be351f763134",70,"individual",1,0,"During"
"3496","5d482ea821c9be351f7632bd",70,"individual",1,1,"During"
"3497","5ea888a27d50722703c540f0",70,"individual",1,0,"During"
"3498","5d482ea821c9be351f763134",70,"ind in groups",0,1,"During"
"3499","5d482ea821c9be351f7632bd",70,"ind in groups",0,1,"During"
"3500","5ea87ce07d50722703c533b8",70,"ind in groups",0,1,"During"
"3501","5ea888a27d50722703c540f0",70,"ind in groups",0,0,"During"
"3502","",71,"group",1,0,"During"
"3503","",71,"nominal",0,1,"During"
"3504","5d482ea621c9be351f76280f",71,"individual",0,0,"During"
"3505","5d482ea721c9be351f762ca2",71,"individual",0,1,"During"
"3506","5d482ea921c9be351f7636c4",71,"individual",0,1,"During"
"3507","5d482ea921c9be351f7638ea",71,"individual",0,1,"During"
"3508","5ea877b87d50722703c52da7",71,"individual",0,1,"During"
"3509","5ea8823a7d50722703c539e8",71,"individual",0,1,"During"
"3510","5ea883c07d50722703c53b68",71,"individual",0,1,"During"
"3511","5d482ea621c9be351f76280f",71,"ind in groups",1,0,"During"
"3512","5d482ea721c9be351f762ca2",71,"ind in groups",1,0,"During"
"3513","5d482ea921c9be351f7636c4",71,"ind in groups",1,0,"During"
"3514","5d482ea921c9be351f7638ea",71,"ind in groups",1,1,"During"
"3515","5ea869c67d50722703c4fd3d",71,"ind in groups",1,1,"During"
"3516","5ea877b87d50722703c52da7",71,"ind in groups",1,1,"During"
"3517","5ea8823a7d50722703c539e8",71,"ind in groups",1,0,"During"
"3518","5ea883c07d50722703c53b68",71,"ind in groups",1,1,"During"
"3519","",72,"group",0,0,"During"
"3520","",72,"nominal",1,1,"During"
"3521","5d482ea621c9be351f7627d8",72,"individual",1,1,"During"
"3522","5d482ea721c9be351f762d10",72,"individual",1,1,"During"
"3523","5d482ea821c9be351f7631fe",72,"individual",1,0,"During"
"3524","5d482ea821c9be351f7634d3",72,"individual",1,0,"During"
"3525","5ea7a4e621028d2296a4dba0",72,"individual",1,1,"During"
"3526","5ea8736c7d50722703c5247f",72,"individual",1,0,"During"
"3527","5ea87ef27d50722703c5358e",72,"individual",1,1,"During"
"3528","5d482ea621c9be351f7627d8",72,"ind in groups",0,0,"During"
"3529","5d482ea721c9be351f762d10",72,"ind in groups",0,0,"During"
"3530","5d482ea821c9be351f7631fe",72,"ind in groups",0,0,"During"
"3531","5d482ea821c9be351f7634d3",72,"ind in groups",0,1,"During"
"3532","5ea7a4e621028d2296a4dba0",72,"ind in groups",0,0,"During"
"3533","5ea8684a7d50722703c4f614",72,"ind in groups",0,0,"During"
"3534","5ea8736c7d50722703c5247f",72,"ind in groups",0,0,"During"
"3535","",73,"group",0,0,"During"
"3536","",73,"nominal",1,0,"During"
"3537","5d482ea721c9be351f762cd9",73,"individual",1,1,"During"
"3538","5d482ea821c9be351f7633ec",73,"individual",1,1,"During"
"3539","5d482eab21c9be351f763e48",73,"individual",1,0,"During"
"3540","5d482ea721c9be351f762cd9",73,"ind in groups",0,0,"During"
"3541","5d482eab21c9be351f763e48",73,"ind in groups",0,1,"During"
"3542","",74,"group",0,1,"During"
"3543","",74,"nominal",1,1,"During"
"3544","5d482ea521c9be351f76254e",74,"individual",1,1,"During"
"3545","5d482ea621c9be351f7629ec",74,"individual",1,1,"During"
"3546","5ea8542c7d50722703c4cbff",74,"individual",1,0,"During"
"3547","5ea868047d50722703c4f4ad",74,"individual",1,1,"During"
"3548","5ea86c327d50722703c5064e",74,"individual",1,1,"During"
"3549","5d482ea421c9be351f762239",74,"ind in groups",0,1,"During"
"3550","5d482ea521c9be351f76254e",74,"ind in groups",0,1,"During"
"3551","5d482ea621c9be351f7629ec",74,"ind in groups",0,1,"During"
"3552","5ea8542c7d50722703c4cbff",74,"ind in groups",0,1,"During"
"3553","5ea86c327d50722703c5064e",74,"ind in groups",0,1,"During"
"3554","",75,"group",1,0,"During"
"3555","",75,"nominal",0,0,"During"
"3556","5d482ea421c9be351f762375",75,"individual",0,1,"During"
"3557","5d482ea621c9be351f762987",75,"individual",0,0,"During"
"3558","5e821b0450f6e364321d5460",75,"individual",0,1,"During"
"3559","5ea63b6a7c882f6974ff320c",75,"individual",0,1,"During"
"3560","5d482ea421c9be351f762375",75,"ind in groups",1,0,"During"
"3561","5d482ea521c9be351f7625d2",75,"ind in groups",1,0,"During"
"3562","5d482ea621c9be351f762987",75,"ind in groups",1,0,"During"
"3563","5e821b0450f6e364321d5460",75,"ind in groups",1,1,"During"
"3564","5ea63b6a7c882f6974ff320c",75,"ind in groups",1,1,"During"
"3565","",76,"group",0,0,"During"
"3566","",76,"nominal",1,0,"During"
"3567","5d482ea521c9be351f762435",76,"individual",1,0,"During"
"3568","5ea0d8969dc0406f8988aeb0",76,"individual",1,1,"During"
"3569","5d482ea521c9be351f762435",76,"ind in groups",0,0,"During"
"3570","5d482ea821c9be351f763100",76,"ind in groups",0,0,"During"
"3571","5d482ea921c9be351f763594",76,"ind in groups",0,0,"During"
"3572","",77,"group",0,1,"During"
"3573","",77,"nominal",1,0,"During"
"3574","5d482ea621c9be351f7627ca",77,"individual",1,1,"During"
"3575","5d482ea921c9be351f7636f9",77,"individual",1,1,"During"
"3576","5d482ea921c9be351f763877",77,"individual",1,0,"During"
"3577","5ea85db47d50722703c4d40b",77,"individual",1,0,"During"
"3578","5d482ea621c9be351f7627ca",77,"ind in groups",0,0,"During"
"3579","5d482ea921c9be351f7636f9",77,"ind in groups",0,1,"During"
"3580","5d482ea921c9be351f763877",77,"ind in groups",0,1,"During"
"3581","5ea85db47d50722703c4d40b",77,"ind in groups",0,1,"During"
"3582","",78,"group",0,1,"During"
"3583","",78,"nominal",1,1,"During"
"3584","5d482ea521c9be351f7623ba",78,"individual",1,0,"During"
"3585","5d482ea521c9be351f76251c",78,"individual",1,1,"During"
"3586","5d482ea621c9be351f76286d",78,"individual",1,1,"During"
"3587","5d482ea921c9be351f763718",78,"individual",1,1,"During"
"3588","5ea0d3aa9dc0406f8988a14d",78,"individual",1,1,"During"
"3589","5ea7a48c21028d2296a4dae0",78,"individual",1,1,"During"
"3590","5d482ea521c9be351f7623ba",78,"ind in groups",0,1,"During"
"3591","5d482ea521c9be351f76251c",78,"ind in groups",0,1,"During"
"3592","5d482ea621c9be351f76286d",78,"ind in groups",0,1,"During"
"3593","5d482ea921c9be351f763718",78,"ind in groups",0,1,"During"
"3594","5ea0d3aa9dc0406f8988a14d",78,"ind in groups",0,1,"During"
"3595","5ea7a48c21028d2296a4dae0",78,"ind in groups",0,1,"During"
"3596","",79,"group",0,0,"During"
"3597","",79,"nominal",1,1,"During"
"3598","5d482ea521c9be351f7624e8",79,"individual",1,1,"During"
"3599","5d482ea621c9be351f7629fe",79,"individual",1,1,"During"
"3600","5d482ea621c9be351f762b19",79,"individual",1,0,"During"
"3601","5d482eaa21c9be351f763dc0",79,"individual",1,0,"During"
"3602","5ea85a267d50722703c4ce61",79,"individual",1,1,"During"
"3603","5ea85e047d50722703c4d435",79,"individual",1,1,"During"
"3604","5d482ea521c9be351f7624e8",79,"ind in groups",0,0,"During"
"3605","5d482ea621c9be351f7629fe",79,"ind in groups",0,0,"During"
"3606","5d482ea621c9be351f762b19",79,"ind in groups",0,1,"During"
"3607","5d482ea721c9be351f763076",79,"ind in groups",0,0,"During"
"3608","5d482eaa21c9be351f763dc0",79,"ind in groups",0,1,"During"
"3609","5ea85a267d50722703c4ce61",79,"ind in groups",0,0,"During"
"3610","5ea85ae47d50722703c4cee5",79,"ind in groups",0,1,"During"
"3611","5ea85e047d50722703c4d435",79,"ind in groups",0,0,"During"
"3612","",80,"group",0,1,"During"
"3613","",80,"nominal",1,0,"During"
"3614","5d482ea821c9be351f763333",80,"individual",1,0,"During"
"3615","5d482ea621c9be351f762797",80,"ind in groups",0,1,"During"
"3616","5d482ea721c9be351f762d36",80,"ind in groups",0,1,"During"
"3617","5d482ea821c9be351f763333",80,"ind in groups",0,1,"During"
"3618","5ea85cce7d50722703c4d14e",80,"ind in groups",0,1,"During"
"3619","",81,"group",1,0,"During"
"3620","",81,"nominal",0,0,"During"
"3621","5d482ea321c9be351f762157",81,"individual",0,1,"During"
"3622","5d482ea721c9be351f762c4c",81,"individual",0,0,"During"
"3623","5d482eaa21c9be351f763c11",81,"individual",0,0,"During"
"3624","5d482eab21c9be351f76403b",81,"individual",0,1,"During"
"3625","5ea1c1c0de5d74641b6708c2",81,"individual",0,0,"During"
"3626","5ea723c23ecdad55471ffbac",81,"individual",0,1,"During"
"3627","5ea854c27d50722703c4cc0c",81,"individual",0,1,"During"
"3628","5d482ea321c9be351f762157",81,"ind in groups",1,0,"During"
"3629","5d482ea721c9be351f762c4c",81,"ind in groups",1,1,"During"
"3630","5d482eaa21c9be351f763c11",81,"ind in groups",1,1,"During"
"3631","5d482eab21c9be351f76403b",81,"ind in groups",1,0,"During"
"3632","5ea723c23ecdad55471ffbac",81,"ind in groups",1,1,"During"
"3633","5ea854c27d50722703c4cc0c",81,"ind in groups",1,0,"During"
"3634","",82,"group",0,0,"During"
"3635","",82,"nominal",1,0,"During"
"3636","5d482ea821c9be351f763107",82,"individual",1,1,"During"
"3637","5ea72fac3ecdad5547201425",82,"individual",1,0,"During"
"3638","5ea761acfd339b022f9cebca",82,"individual",1,1,"During"
"3639","5ea854c27d50722703c4cc0d",82,"individual",1,1,"During"
"3640","5ea855b27d50722703c4cc50",82,"individual",1,0,"During"
"3641","5d482ea821c9be351f763107",82,"ind in groups",0,0,"During"
"3642","5ea72fac3ecdad5547201425",82,"ind in groups",0,0,"During"
"3643","5ea761acfd339b022f9cebca",82,"ind in groups",0,0,"During"
"3644","5ea854c27d50722703c4cc0d",82,"ind in groups",0,0,"During"
"3645","5ea855b27d50722703c4cc50",82,"ind in groups",0,0,"During"
"3646","",83,"group",0,1,"During"
"3647","",83,"nominal",1,0,"During"
"3648","5d482ea821c9be351f763420",83,"individual",1,1,"During"
"3649","5d482eab21c9be351f763fcb",83,"individual",1,1,"During"
"3650","5d482eab21c9be351f7641e1",83,"individual",1,1,"During"
"3651","5ea6fa96002f966295b2007d",83,"individual",1,0,"During"
"3652","5ea734163ecdad5547202554",83,"individual",1,0,"During"
"3653","5ea7a36021028d2296a4d669",83,"individual",1,0,"During"
"3654","5d482ea821c9be351f763420",83,"ind in groups",0,1,"During"
"3655","5ea6fa96002f966295b2007d",83,"ind in groups",0,1,"During"
"3656","5ea734163ecdad5547202554",83,"ind in groups",0,1,"During"
"3657","5ea7a36021028d2296a4d669",83,"ind in groups",0,1,"During"
"3658","",84,"group",1,0,"During"
"3659","",84,"nominal",0,0,"During"
"3660","5d482ea721c9be351f763016",84,"individual",0,0,"During"
"3661","5d482eaa21c9be351f763987",84,"individual",0,0,"During"
"3662","5d482ea721c9be351f763016",84,"ind in groups",1,0,"During"
"3663","5d482ea821c9be351f7633d4",84,"ind in groups",1,1,"During"
"3664","5d482eaa21c9be351f763987",84,"ind in groups",1,0,"During"
"3665","5ea1d1a6de5d74641b671766",84,"ind in groups",1,0,"During"
"3666","5ea7893e21028d2296a48cbe",84,"ind in groups",1,1,"During"
"3667","5ea884567d50722703c53c2a",84,"ind in groups",1,1,"During"
"3668","",85,"group",1,1,"During"
"3669","",85,"nominal",0,0,"During"
"3670","5d482ea521c9be351f762430",85,"individual",0,0,"During"
"3671","5d482ea621c9be351f762a8f",85,"individual",0,0,"During"
"3672","5d482ea721c9be351f762c0a",85,"individual",0,0,"During"
"3673","5d482ea721c9be351f762e4f",85,"individual",0,1,"During"
"3674","5d482ea921c9be351f763684",85,"individual",0,0,"During"
"3675","5d482eab21c9be351f763f30",85,"individual",0,0,"During"
"3676","5d482ea521c9be351f762430",85,"ind in groups",1,1,"During"
"3677","5d482ea621c9be351f762a8f",85,"ind in groups",1,1,"During"
"3678","5d482ea721c9be351f762e4f",85,"ind in groups",1,1,"During"
"3679","5d482ea921c9be351f763684",85,"ind in groups",1,0,"During"
"3680","5d482eab21c9be351f763f30",85,"ind in groups",1,1,"During"
"3681","",86,"group",0,0,"During"
"3682","",86,"nominal",1,1,"During"
"3683","5d482ea321c9be351f762150",86,"individual",1,0,"During"
"3684","5d482ea421c9be351f762258",86,"individual",1,0,"During"
"3685","5d482ea421c9be351f7621f0",86,"individual",1,1,"During"
"3686","5d482ea421c9be351f7622e2",86,"individual",1,0,"During"
"3687","5d482ea421c9be351f7622e3",86,"individual",1,1,"During"
"3688","5d482ea621c9be351f762bba",86,"individual",1,1,"During"
"3689","5d482ea321c9be351f762150",86,"ind in groups",0,0,"During"
"3690","5d482ea421c9be351f7621f0",86,"ind in groups",0,0,"During"
"3691","5d482ea421c9be351f7622e2",86,"ind in groups",0,1,"During"
"3692","5d482ea421c9be351f7622e3",86,"ind in groups",0,1,"During"
"3693","5d482ea621c9be351f762bba",86,"ind in groups",0,1,"During"
"3694","",87,"group",0,0,"During"
"3695","",87,"nominal",1,0,"During"
"3696","5d482ea321c9be351f762055",87,"individual",1,0,"During"
"3697","5d482ea321c9be351f7620a0",87,"individual",1,1,"During"
"3698","5d482ea421c9be351f762297",87,"individual",1,1,"During"
"3699","5d482eab21c9be351f763f08",87,"individual",1,1,"During"
"3700","5d482ea321c9be351f762055",87,"ind in groups",0,0,"During"
"3701","5d482ea321c9be351f7620a0",87,"ind in groups",0,1,"During"
"3702","5d482ea421c9be351f762297",87,"ind in groups",0,1,"During"
"3703","5d482eab21c9be351f763f08",87,"ind in groups",0,0,"During"
"3704","",88,"group",0,0,"During"
"3705","",88,"nominal",1,0,"During"
"3706","5d482ea221c9be351f761f3c",88,"individual",1,1,"During"
"3707","5d482ea321c9be351f761f92",88,"individual",1,0,"During"
"3708","5d482ea321c9be351f7620b3",88,"individual",1,1,"During"
"3709","5d482ea721c9be351f76308a",88,"individual",1,1,"During"
"3710","5d482ea221c9be351f761f3c",88,"ind in groups",0,0,"During"
"3711","5d482ea321c9be351f761f92",88,"ind in groups",0,0,"During"
"3712","5d482ea321c9be351f7620b3",88,"ind in groups",0,0,"During"
"3713","5d482ea721c9be351f76308a",88,"ind in groups",0,0,"During"
"3714","",89,"group",1,1,"During"
"3715","",89,"nominal",0,0,"During"
"3716","5d482ea321c9be351f762063",89,"individual",0,0,"During"
"3717","5d482ea321c9be351f7620c3",89,"individual",0,1,"During"
"3718","5d482ea321c9be351f7620dc",89,"individual",0,1,"During"
"3719","5ea8b7c87d50722703c5605d",89,"individual",0,1,"During"
"3720","5d482ea321c9be351f762063",89,"ind in groups",1,1,"During"
"3721","5d482ea321c9be351f7620c3",89,"ind in groups",1,0,"During"
"3722","5d482ea321c9be351f7620dc",89,"ind in groups",1,0,"During"
"3723","5ea8b7c87d50722703c5605d",89,"ind in groups",1,0,"During"
"3724","",90,"group",1,1,"During"
"3725","",90,"nominal",0,0,"During"
"3726","5d482ea221c9be351f761ec9",90,"individual",0,1,"During"
"3727","5d482ea221c9be351f761f3b",90,"individual",0,1,"During"
"3728","5d482ea221c9be351f761f7d",90,"individual",0,1,"During"
"3729","5d482ea321c9be351f76216f",90,"individual",0,1,"During"
"3730","5d482ea221c9be351f761ec9",90,"ind in groups",1,1,"During"
"3731","5d482ea221c9be351f761f3b",90,"ind in groups",1,1,"During"
"3732","5d482ea221c9be351f761f7d",90,"ind in groups",1,1,"During"
"3733","5d482ea321c9be351f76216f",90,"ind in groups",1,1,"During"
"3734","5d482ea621c9be351f7627f2",90,"ind in groups",1,0,"During"
"3735","",91,"group",1,0,"During"
"3736","",91,"nominal",0,1,"During"
"3737","5d482ea221c9be351f761e9a",91,"individual",0,1,"During"
"3738","5d482ea221c9be351f761f64",91,"individual",0,0,"During"
"3739","5ea8caba7d50722703c59239",91,"individual",0,1,"During"
"3740","",92,"group",1,0,"During"
"3741","",92,"nominal",0,1,"During"
"3742","5d482ea421c9be351f7623b9",92,"individual",0,0,"During"
"3743","5d482ea521c9be351f7626dd",92,"individual",0,0,"During"
"3744","5d482ea621c9be351f7629f3",92,"individual",0,1,"During"
"3745","5d482ea621c9be351f762bd4",92,"individual",0,1,"During"
"3746","5d482ea821c9be351f7630fa",92,"individual",0,0,"During"
"3747","5d482ea421c9be351f7623b9",92,"ind in groups",1,1,"During"
"3748","5d482ea521c9be351f762488",92,"ind in groups",1,0,"During"
"3749","5d482ea521c9be351f7626dd",92,"ind in groups",1,0,"During"
"3750","5d482ea621c9be351f7629f3",92,"ind in groups",1,0,"During"
"3751","5d482ea621c9be351f762bd4",92,"ind in groups",1,0,"During"
"3752","5d482ea821c9be351f7631bf",92,"ind in groups",1,0,"During"
"3753","5d482ea821c9be351f7630fa",92,"ind in groups",1,1,"During"
"3754","",93,"group",0,1,"During"
"3755","",93,"nominal",1,1,"During"
"3756","5d482ea521c9be351f762444",93,"individual",1,0,"During"
"3757","5d482ea521c9be351f7624a8",93,"individual",1,1,"During"
"3758","5d482ea621c9be351f762936",93,"individual",1,0,"During"
"3759","5d482ea721c9be351f762f5e",93,"individual",1,0,"During"
"3760","5d482ea721c9be351f763067",93,"individual",1,1,"During"
"3761","5d482ea521c9be351f762444",93,"ind in groups",0,1,"During"
"3762","5d482ea521c9be351f7624a8",93,"ind in groups",0,1,"During"
"3763","5d482ea621c9be351f762936",93,"ind in groups",0,1,"During"
"3764","5d482ea721c9be351f762f5e",93,"ind in groups",0,1,"During"
"3765","5d482ea721c9be351f763067",93,"ind in groups",0,1,"During"
"3766","",94,"group",1,0,"During"
"3767","",94,"nominal",0,1,"During"
"3768","5d482ea721c9be351f762f65",94,"individual",0,1,"During"
"3769","5d482eaa21c9be351f763dd9",94,"individual",0,1,"During"
"3770","5e31d78fe31c5304c46f18ac",94,"individual",0,1,"During"
"3771","5ea75e96fd339b022f9ceba8",94,"individual",0,1,"During"
"3772","5ea9a7c8a68ffa2bcbe11876",94,"individual",0,0,"During"
"3773","5d482ea721c9be351f762f65",94,"ind in groups",1,1,"During"
"3774","5d482eaa21c9be351f763dd9",94,"ind in groups",1,1,"During"
"3775","5e31d78fe31c5304c46f18ac",94,"ind in groups",1,0,"During"
"3776","5ea75e96fd339b022f9ceba8",94,"ind in groups",1,1,"During"
"3777","5ea9a7c8a68ffa2bcbe11876",94,"ind in groups",1,1,"During"
"3778","",95,"group",1,1,"During"
"3779","",95,"nominal",0,0,"During"
"3780","5d482eaa21c9be351f763937",95,"individual",0,1,"During"
"3781","5d482eab21c9be351f764140",95,"individual",0,0,"During"
"3782","5ea8c98e7d50722703c58e0e",95,"individual",0,0,"During"
"3783","5ea9a890a68ffa2bcbe1187c",95,"individual",0,0,"During"
"3784","5ea9ad9aa68ffa2bcbe11b29",95,"individual",0,1,"During"
"3785","5d482eaa21c9be351f763937",95,"ind in groups",1,1,"During"
"3786","5d482eab21c9be351f763f87",95,"ind in groups",1,1,"During"
"3787","5d482eab21c9be351f764140",95,"ind in groups",1,1,"During"
"3788","5ea8c98e7d50722703c58e0e",95,"ind in groups",1,1,"During"
"3789","5ea9a890a68ffa2bcbe1187c",95,"ind in groups",1,1,"During"
"3790","5ea9ad9aa68ffa2bcbe11b29",95,"ind in groups",1,1,"During"
"3791","",96,"group",1,0,"During"
"3792","",96,"nominal",0,1,"During"
"3793","5d482ea621c9be351f76286e",96,"individual",0,0,"During"
"3794","5d482ea721c9be351f762e26",96,"individual",0,1,"During"
"3795","5eab5e9cd5ea945196f999fa",96,"individual",0,1,"During"
"3796","5eab7454d5ea945196f9c9ef",96,"individual",0,0,"During"
"3797","5eab7490d5ea945196f9cac7",96,"individual",0,0,"During"
"3798","5d482ea621c9be351f76286e",96,"ind in groups",1,1,"During"
"3799","5eab5e9cd5ea945196f999fa",96,"ind in groups",1,0,"During"
"3800","5eab7454d5ea945196f9c9ef",96,"ind in groups",1,0,"During"
"3801","5eab7490d5ea945196f9cac7",96,"ind in groups",1,0,"During"
"3802","",97,"group",0,0,"During"
"3803","",97,"nominal",1,1,"During"
"3804","5d482ea121c9be351f761d3e",97,"individual",1,1,"During"
"3805","5d482ea321c9be351f762027",97,"individual",1,1,"During"
"3806","5d482ea621c9be351f762772",97,"individual",1,1,"During"
